id,subject,model_name,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
high_school_statistics_214,high_school_statistics,olmo3-7b-purebase,D,D,0.72314453125,0.0699462890625,0.11181640625,0.09490966796875,0.72314453125
high_school_statistics_215,high_school_statistics,olmo3-7b-purebase,D,D,0.9326171875,0.031646728515625,0.0215911865234375,0.0142669677734375,0.9326171875
machine_learning_0,machine_learning,olmo3-7b-purebase,D,A,0.1822509765625,0.318603515625,0.2242431640625,0.274658203125,0.1822509765625
machine_learning_1,machine_learning,olmo3-7b-purebase,C,A,0.276123046875,0.30322265625,0.25244140625,0.276123046875,0.1680908203125
machine_learning_2,machine_learning,olmo3-7b-purebase,B,C,0.26611328125,0.2340087890625,0.26611328125,0.270263671875,0.2294921875
machine_learning_3,machine_learning,olmo3-7b-purebase,D,C,0.253662109375,0.09625244140625,0.27099609375,0.379150390625,0.253662109375
machine_learning_4,machine_learning,olmo3-7b-purebase,A,A,0.9248046875,0.9248046875,0.01629638671875,0.04864501953125,0.01019287109375
machine_learning_5,machine_learning,olmo3-7b-purebase,B,C,0.2578125,0.265869140625,0.2578125,0.27001953125,0.206298828125
machine_learning_6,machine_learning,olmo3-7b-purebase,A,B,0.1922607421875,0.1922607421875,0.37060546875,0.1998291015625,0.2374267578125
machine_learning_7,machine_learning,olmo3-7b-purebase,B,C,0.2548828125,0.261962890625,0.2548828125,0.286376953125,0.1968994140625
machine_learning_8,machine_learning,olmo3-7b-purebase,C,B,0.301513671875,0.1546630859375,0.39794921875,0.301513671875,0.1458740234375
machine_learning_9,machine_learning,olmo3-7b-purebase,A,A,0.5322265625,0.5322265625,0.269775390625,0.11651611328125,0.081298828125
machine_learning_10,machine_learning,olmo3-7b-purebase,A,A,0.275634765625,0.275634765625,0.238525390625,0.270263671875,0.2154541015625
machine_learning_11,machine_learning,olmo3-7b-purebase,C,B,0.1876220703125,0.02911376953125,0.578125,0.1876220703125,0.205322265625
machine_learning_12,machine_learning,olmo3-7b-purebase,A,A,0.345703125,0.345703125,0.2489013671875,0.181396484375,0.2239990234375
machine_learning_13,machine_learning,olmo3-7b-purebase,B,C,0.289794921875,0.157470703125,0.289794921875,0.305908203125,0.246826171875
machine_learning_14,machine_learning,olmo3-7b-purebase,B,B,0.75537109375,0.1458740234375,0.75537109375,0.04736328125,0.05120849609375
machine_learning_15,machine_learning,olmo3-7b-purebase,B,C,0.26220703125,0.256103515625,0.26220703125,0.280029296875,0.2017822265625
machine_learning_16,machine_learning,olmo3-7b-purebase,C,B,0.26806640625,0.238525390625,0.384033203125,0.26806640625,0.10919189453125
machine_learning_17,machine_learning,olmo3-7b-purebase,A,A,0.78759765625,0.78759765625,0.0574951171875,0.053192138671875,0.1016845703125
machine_learning_18,machine_learning,olmo3-7b-purebase,A,A,0.818359375,0.818359375,0.046539306640625,0.051513671875,0.0836181640625
machine_learning_19,machine_learning,olmo3-7b-purebase,A,C,0.2205810546875,0.2205810546875,0.271240234375,0.28759765625,0.2205810546875
machine_learning_20,machine_learning,olmo3-7b-purebase,C,C,0.67041015625,0.0928955078125,0.07122802734375,0.67041015625,0.16552734375
machine_learning_21,machine_learning,olmo3-7b-purebase,A,C,0.25048828125,0.25048828125,0.25439453125,0.28173828125,0.21337890625
machine_learning_22,machine_learning,olmo3-7b-purebase,B,B,0.37890625,0.1259765625,0.37890625,0.30078125,0.1943359375
machine_learning_23,machine_learning,olmo3-7b-purebase,C,B,0.256591796875,0.261474609375,0.274169921875,0.256591796875,0.207763671875
machine_learning_24,machine_learning,olmo3-7b-purebase,B,B,0.599609375,0.090576171875,0.599609375,0.1627197265625,0.14697265625
machine_learning_25,machine_learning,olmo3-7b-purebase,A,C,0.2396240234375,0.2396240234375,0.2452392578125,0.28125,0.2340087890625
machine_learning_26,machine_learning,olmo3-7b-purebase,B,A,0.345947265625,0.361083984375,0.345947265625,0.1666259765625,0.126220703125
machine_learning_27,machine_learning,olmo3-7b-purebase,C,C,0.275146484375,0.237548828125,0.23388671875,0.275146484375,0.25341796875
machine_learning_28,machine_learning,olmo3-7b-purebase,D,D,0.69921875,0.01690673828125,0.229736328125,0.05413818359375,0.69921875
machine_learning_29,machine_learning,olmo3-7b-purebase,C,D,0.276123046875,0.16650390625,0.2275390625,0.276123046875,0.329833984375
machine_learning_30,machine_learning,olmo3-7b-purebase,C,D,0.28515625,0.1820068359375,0.053192138671875,0.28515625,0.4794921875
machine_learning_31,machine_learning,olmo3-7b-purebase,C,B,0.2001953125,0.227783203125,0.412353515625,0.2001953125,0.15966796875
machine_learning_32,machine_learning,olmo3-7b-purebase,B,A,0.2388916015625,0.278076171875,0.2388916015625,0.27392578125,0.2091064453125
machine_learning_33,machine_learning,olmo3-7b-purebase,D,B,0.17626953125,0.1708984375,0.479248046875,0.173583984375,0.17626953125
machine_learning_34,machine_learning,olmo3-7b-purebase,A,A,0.7646484375,0.7646484375,0.1278076171875,0.0374755859375,0.07000732421875
machine_learning_35,machine_learning,olmo3-7b-purebase,D,D,0.81494140625,0.05859375,0.06536865234375,0.0609130859375,0.81494140625
machine_learning_36,machine_learning,olmo3-7b-purebase,D,D,0.9697265625,0.0110321044921875,0.0081939697265625,0.0110321044921875,0.9697265625
machine_learning_37,machine_learning,olmo3-7b-purebase,B,A,0.2578125,0.288818359375,0.2578125,0.2421875,0.2113037109375
machine_learning_38,machine_learning,olmo3-7b-purebase,B,B,0.73046875,0.154296875,0.73046875,0.0328369140625,0.08258056640625
machine_learning_39,machine_learning,olmo3-7b-purebase,A,D,0.24072265625,0.24072265625,0.251220703125,0.2445068359375,0.263427734375
machine_learning_40,machine_learning,olmo3-7b-purebase,A,A,0.59423828125,0.59423828125,0.1195068359375,0.1776123046875,0.10882568359375
machine_learning_41,machine_learning,olmo3-7b-purebase,C,C,0.52880859375,0.0723876953125,0.282958984375,0.52880859375,0.11572265625
machine_learning_42,machine_learning,olmo3-7b-purebase,B,C,0.258544921875,0.261474609375,0.258544921875,0.269775390625,0.210205078125
machine_learning_43,machine_learning,olmo3-7b-purebase,B,C,0.284423828125,0.179443359375,0.284423828125,0.316162109375,0.2198486328125
machine_learning_44,machine_learning,olmo3-7b-purebase,D,D,0.33935546875,0.2015380859375,0.1326904296875,0.326416015625,0.33935546875
machine_learning_45,machine_learning,olmo3-7b-purebase,A,C,0.2376708984375,0.2376708984375,0.2105712890625,0.399658203125,0.1522216796875
machine_learning_46,machine_learning,olmo3-7b-purebase,D,C,0.319091796875,0.1048583984375,0.2142333984375,0.361572265625,0.319091796875
machine_learning_47,machine_learning,olmo3-7b-purebase,A,A,0.423828125,0.423828125,0.12335205078125,0.29931640625,0.1534423828125
machine_learning_48,machine_learning,olmo3-7b-purebase,D,C,0.2431640625,0.2489013671875,0.2431640625,0.264892578125,0.2431640625
machine_learning_49,machine_learning,olmo3-7b-purebase,D,C,0.2071533203125,0.26171875,0.2587890625,0.272216796875,0.2071533203125
machine_learning_50,machine_learning,olmo3-7b-purebase,B,B,0.5673828125,0.08563232421875,0.5673828125,0.07501220703125,0.272216796875
machine_learning_51,machine_learning,olmo3-7b-purebase,A,C,0.2119140625,0.2119140625,0.233642578125,0.310791015625,0.243896484375
machine_learning_52,machine_learning,olmo3-7b-purebase,D,C,0.24658203125,0.1761474609375,0.24560546875,0.331787109375,0.24658203125
machine_learning_53,machine_learning,olmo3-7b-purebase,C,C,0.701171875,0.1712646484375,0.078369140625,0.701171875,0.049041748046875
machine_learning_54,machine_learning,olmo3-7b-purebase,A,A,0.40185546875,0.40185546875,0.1661376953125,0.102783203125,0.3291015625
machine_learning_55,machine_learning,olmo3-7b-purebase,D,D,0.9130859375,0.043701171875,0.0273590087890625,0.016082763671875,0.9130859375
machine_learning_56,machine_learning,olmo3-7b-purebase,D,A,0.172119140625,0.357177734375,0.24267578125,0.22802734375,0.172119140625
machine_learning_57,machine_learning,olmo3-7b-purebase,D,A,0.219970703125,0.297119140625,0.2269287109375,0.256103515625,0.219970703125
machine_learning_58,machine_learning,olmo3-7b-purebase,B,D,0.2176513671875,0.198974609375,0.2176513671875,0.190673828125,0.392578125
machine_learning_59,machine_learning,olmo3-7b-purebase,B,A,0.10577392578125,0.666015625,0.10577392578125,0.06939697265625,0.1588134765625
machine_learning_60,machine_learning,olmo3-7b-purebase,B,A,0.27001953125,0.28759765625,0.27001953125,0.250732421875,0.1915283203125
machine_learning_61,machine_learning,olmo3-7b-purebase,A,B,0.2327880859375,0.2327880859375,0.28173828125,0.2607421875,0.2247314453125
machine_learning_62,machine_learning,olmo3-7b-purebase,C,B,0.2489013671875,0.2008056640625,0.386962890625,0.2489013671875,0.1632080078125
machine_learning_63,machine_learning,olmo3-7b-purebase,B,D,0.205078125,0.09686279296875,0.205078125,0.0206146240234375,0.677734375
machine_learning_64,machine_learning,olmo3-7b-purebase,A,B,0.24169921875,0.24169921875,0.271728515625,0.271728515625,0.2149658203125
machine_learning_65,machine_learning,olmo3-7b-purebase,C,A,0.21630859375,0.47802734375,0.120849609375,0.21630859375,0.1849365234375
machine_learning_66,machine_learning,olmo3-7b-purebase,C,C,0.43310546875,0.171630859375,0.272216796875,0.43310546875,0.12310791015625
machine_learning_67,machine_learning,olmo3-7b-purebase,A,C,0.19189453125,0.19189453125,0.26025390625,0.293701171875,0.254150390625
machine_learning_68,machine_learning,olmo3-7b-purebase,A,C,0.252685546875,0.252685546875,0.272216796875,0.275390625,0.1998291015625
machine_learning_69,machine_learning,olmo3-7b-purebase,A,A,0.9482421875,0.9482421875,0.0090789794921875,0.016448974609375,0.0260772705078125
machine_learning_70,machine_learning,olmo3-7b-purebase,A,C,0.060821533203125,0.060821533203125,0.03179931640625,0.8701171875,0.0374755859375
machine_learning_71,machine_learning,olmo3-7b-purebase,A,B,0.271728515625,0.271728515625,0.47705078125,0.0791015625,0.172119140625
machine_learning_72,machine_learning,olmo3-7b-purebase,B,B,0.27734375,0.22900390625,0.27734375,0.265625,0.2281494140625
machine_learning_73,machine_learning,olmo3-7b-purebase,D,C,0.1707763671875,0.2379150390625,0.289306640625,0.302001953125,0.1707763671875
machine_learning_74,machine_learning,olmo3-7b-purebase,C,C,0.8701171875,0.06732177734375,0.03521728515625,0.8701171875,0.0274200439453125
machine_learning_75,machine_learning,olmo3-7b-purebase,B,A,0.25732421875,0.287109375,0.25732421875,0.2666015625,0.18896484375
machine_learning_76,machine_learning,olmo3-7b-purebase,C,C,0.791015625,0.120361328125,0.06396484375,0.791015625,0.0244598388671875
machine_learning_77,machine_learning,olmo3-7b-purebase,A,A,0.2841796875,0.2841796875,0.23193359375,0.251708984375,0.23193359375
machine_learning_78,machine_learning,olmo3-7b-purebase,B,D,0.26513671875,0.12286376953125,0.26513671875,0.1318359375,0.480224609375
machine_learning_79,machine_learning,olmo3-7b-purebase,D,C,0.2332763671875,0.26025390625,0.22607421875,0.2802734375,0.2332763671875
machine_learning_80,machine_learning,olmo3-7b-purebase,A,A,0.297119140625,0.297119140625,0.255126953125,0.26318359375,0.1844482421875
machine_learning_81,machine_learning,olmo3-7b-purebase,C,A,0.267822265625,0.290771484375,0.252685546875,0.267822265625,0.1884765625
machine_learning_82,machine_learning,olmo3-7b-purebase,B,B,0.9287109375,0.018402099609375,0.9287109375,0.0335693359375,0.019134521484375
machine_learning_83,machine_learning,olmo3-7b-purebase,A,A,0.77880859375,0.77880859375,0.06268310546875,0.0721435546875,0.08636474609375
machine_learning_84,machine_learning,olmo3-7b-purebase,C,B,0.27197265625,0.2177734375,0.300048828125,0.27197265625,0.210205078125
machine_learning_85,machine_learning,olmo3-7b-purebase,A,B,0.2138671875,0.2138671875,0.358154296875,0.1751708984375,0.2529296875
machine_learning_86,machine_learning,olmo3-7b-purebase,A,A,0.78515625,0.78515625,0.06597900390625,0.044281005859375,0.1046142578125
machine_learning_87,machine_learning,olmo3-7b-purebase,C,C,0.315185546875,0.1767578125,0.27490234375,0.315185546875,0.2332763671875
machine_learning_88,machine_learning,olmo3-7b-purebase,C,C,0.64501953125,0.095458984375,0.07977294921875,0.64501953125,0.1798095703125
machine_learning_89,machine_learning,olmo3-7b-purebase,A,A,0.284912109375,0.284912109375,0.24951171875,0.25146484375,0.2142333984375
machine_learning_90,machine_learning,olmo3-7b-purebase,C,B,0.273681640625,0.2208251953125,0.28125,0.273681640625,0.2242431640625
machine_learning_91,machine_learning,olmo3-7b-purebase,B,B,0.4560546875,0.151611328125,0.4560546875,0.276611328125,0.11578369140625
machine_learning_92,machine_learning,olmo3-7b-purebase,B,B,0.3046875,0.28271484375,0.3046875,0.123046875,0.28955078125
machine_learning_93,machine_learning,olmo3-7b-purebase,B,D,0.2056884765625,0.101806640625,0.2056884765625,0.104248046875,0.58837890625
machine_learning_94,machine_learning,olmo3-7b-purebase,B,A,0.245849609375,0.343994140625,0.245849609375,0.245849609375,0.1644287109375
machine_learning_95,machine_learning,olmo3-7b-purebase,A,A,0.85693359375,0.85693359375,0.046844482421875,0.0457763671875,0.0506591796875
machine_learning_96,machine_learning,olmo3-7b-purebase,A,C,0.1983642578125,0.1983642578125,0.2401123046875,0.2841796875,0.277587890625
machine_learning_97,machine_learning,olmo3-7b-purebase,C,D,0.22021484375,0.2298583984375,0.1912841796875,0.22021484375,0.358642578125
machine_learning_98,machine_learning,olmo3-7b-purebase,B,D,0.16357421875,0.2325439453125,0.16357421875,0.09210205078125,0.51171875
machine_learning_99,machine_learning,olmo3-7b-purebase,D,D,0.51708984375,0.245361328125,0.1583251953125,0.07904052734375,0.51708984375
machine_learning_100,machine_learning,olmo3-7b-purebase,B,D,0.14794921875,0.34130859375,0.14794921875,0.1270751953125,0.3837890625
machine_learning_101,machine_learning,olmo3-7b-purebase,A,A,0.282958984375,0.282958984375,0.26171875,0.258544921875,0.19677734375
machine_learning_102,machine_learning,olmo3-7b-purebase,B,D,0.222412109375,0.0697021484375,0.222412109375,0.197021484375,0.5107421875
machine_learning_103,machine_learning,olmo3-7b-purebase,C,B,0.22021484375,0.2437744140625,0.356201171875,0.22021484375,0.1798095703125
machine_learning_104,machine_learning,olmo3-7b-purebase,A,C,0.2420654296875,0.2420654296875,0.2327880859375,0.281982421875,0.2430419921875
machine_learning_105,machine_learning,olmo3-7b-purebase,B,B,0.61767578125,0.1549072265625,0.61767578125,0.10357666015625,0.12396240234375
machine_learning_106,machine_learning,olmo3-7b-purebase,C,C,0.34912109375,0.302001953125,0.2142333984375,0.34912109375,0.1346435546875
machine_learning_107,machine_learning,olmo3-7b-purebase,B,A,0.25341796875,0.323974609375,0.25341796875,0.1680908203125,0.25439453125
machine_learning_108,machine_learning,olmo3-7b-purebase,D,D,0.38232421875,0.131103515625,0.2607421875,0.2257080078125,0.38232421875
machine_learning_109,machine_learning,olmo3-7b-purebase,C,C,0.280029296875,0.171875,0.270263671875,0.280029296875,0.27783203125
machine_learning_110,machine_learning,olmo3-7b-purebase,A,B,0.204833984375,0.204833984375,0.431884765625,0.202392578125,0.1607666015625
machine_learning_111,machine_learning,olmo3-7b-purebase,C,A,0.268310546875,0.269287109375,0.2470703125,0.268310546875,0.2154541015625
medical_genetics_0,medical_genetics,olmo3-7b-purebase,B,B,0.84375,0.03363037109375,0.84375,0.031829833984375,0.0906982421875
medical_genetics_1,medical_genetics,olmo3-7b-purebase,A,A,0.9833984375,0.9833984375,0.00824737548828125,0.0035190582275390625,0.004886627197265625
medical_genetics_2,medical_genetics,olmo3-7b-purebase,A,B,0.1650390625,0.1650390625,0.374755859375,0.245849609375,0.21435546875
medical_genetics_3,medical_genetics,olmo3-7b-purebase,C,B,0.1751708984375,0.2900390625,0.53125,0.1751708984375,0.0036640167236328125
medical_genetics_4,medical_genetics,olmo3-7b-purebase,A,A,0.5732421875,0.5732421875,0.1768798828125,0.1319580078125,0.11822509765625
medical_genetics_5,medical_genetics,olmo3-7b-purebase,B,B,0.89794921875,0.0280914306640625,0.89794921875,0.052490234375,0.0213623046875
medical_genetics_6,medical_genetics,olmo3-7b-purebase,D,D,0.8974609375,0.037933349609375,0.026275634765625,0.038238525390625,0.8974609375
medical_genetics_7,medical_genetics,olmo3-7b-purebase,C,C,0.479736328125,0.2154541015625,0.06268310546875,0.479736328125,0.2421875
medical_genetics_8,medical_genetics,olmo3-7b-purebase,D,B,0.2218017578125,0.12347412109375,0.350341796875,0.304443359375,0.2218017578125
medical_genetics_9,medical_genetics,olmo3-7b-purebase,C,A,0.430908203125,0.513671875,0.031463623046875,0.430908203125,0.02392578125
medical_genetics_10,medical_genetics,olmo3-7b-purebase,A,A,0.91943359375,0.91943359375,0.0273284912109375,0.0139617919921875,0.039459228515625
medical_genetics_11,medical_genetics,olmo3-7b-purebase,A,A,0.8876953125,0.8876953125,0.06378173828125,0.0229339599609375,0.02557373046875
medical_genetics_12,medical_genetics,olmo3-7b-purebase,A,C,0.224853515625,0.224853515625,0.2257080078125,0.31103515625,0.2384033203125
medical_genetics_13,medical_genetics,olmo3-7b-purebase,D,D,0.93505859375,0.016082763671875,0.0269317626953125,0.02215576171875,0.93505859375
medical_genetics_14,medical_genetics,olmo3-7b-purebase,D,D,0.951171875,0.015869140625,0.01444244384765625,0.018402099609375,0.951171875
medical_genetics_15,medical_genetics,olmo3-7b-purebase,A,A,0.98974609375,0.98974609375,0.004138946533203125,0.003459930419921875,0.0026950836181640625
medical_genetics_16,medical_genetics,olmo3-7b-purebase,A,B,0.2457275390625,0.2457275390625,0.337158203125,0.2227783203125,0.1943359375
medical_genetics_17,medical_genetics,olmo3-7b-purebase,B,B,0.392578125,0.3203125,0.392578125,0.2052001953125,0.08197021484375
medical_genetics_18,medical_genetics,olmo3-7b-purebase,C,B,0.12548828125,0.2076416015625,0.6005859375,0.12548828125,0.06610107421875
medical_genetics_19,medical_genetics,olmo3-7b-purebase,D,D,0.9375,0.0302581787109375,0.0167083740234375,0.01557159423828125,0.9375
medical_genetics_20,medical_genetics,olmo3-7b-purebase,D,B,0.208740234375,0.07183837890625,0.5107421875,0.208740234375,0.208740234375
medical_genetics_21,medical_genetics,olmo3-7b-purebase,A,A,0.93505859375,0.93505859375,0.049560546875,0.006500244140625,0.00888824462890625
medical_genetics_22,medical_genetics,olmo3-7b-purebase,D,B,0.397216796875,0.0267181396484375,0.5390625,0.037109375,0.397216796875
medical_genetics_23,medical_genetics,olmo3-7b-purebase,A,A,0.96044921875,0.96044921875,0.0100250244140625,0.0130767822265625,0.016265869140625
medical_genetics_24,medical_genetics,olmo3-7b-purebase,A,B,0.126953125,0.126953125,0.5537109375,0.265625,0.05377197265625
medical_genetics_25,medical_genetics,olmo3-7b-purebase,A,A,0.443603515625,0.443603515625,0.3720703125,0.1099853515625,0.07440185546875
medical_genetics_26,medical_genetics,olmo3-7b-purebase,B,C,0.11322021484375,0.19482421875,0.11322021484375,0.5234375,0.1685791015625
medical_genetics_27,medical_genetics,olmo3-7b-purebase,C,A,0.0235595703125,0.86669921875,0.07843017578125,0.0235595703125,0.0312042236328125
medical_genetics_28,medical_genetics,olmo3-7b-purebase,B,A,0.08642578125,0.794921875,0.08642578125,0.0259552001953125,0.09271240234375
medical_genetics_29,medical_genetics,olmo3-7b-purebase,D,B,0.23876953125,0.2415771484375,0.320068359375,0.199462890625,0.23876953125
medical_genetics_30,medical_genetics,olmo3-7b-purebase,A,A,0.537109375,0.537109375,0.1412353515625,0.130126953125,0.1915283203125
medical_genetics_31,medical_genetics,olmo3-7b-purebase,C,B,0.302001953125,0.05609130859375,0.5283203125,0.302001953125,0.11376953125
medical_genetics_32,medical_genetics,olmo3-7b-purebase,D,D,0.98583984375,0.0014028549194335938,0.005462646484375,0.007465362548828125,0.98583984375
medical_genetics_33,medical_genetics,olmo3-7b-purebase,B,B,0.6826171875,0.07720947265625,0.6826171875,0.148193359375,0.092041015625
medical_genetics_34,medical_genetics,olmo3-7b-purebase,B,D,0.29150390625,0.158447265625,0.29150390625,0.25732421875,0.292724609375
medical_genetics_35,medical_genetics,olmo3-7b-purebase,A,B,0.2685546875,0.2685546875,0.55078125,0.09539794921875,0.08514404296875
medical_genetics_36,medical_genetics,olmo3-7b-purebase,A,D,0.381103515625,0.381103515625,0.0290374755859375,0.0288238525390625,0.56103515625
medical_genetics_37,medical_genetics,olmo3-7b-purebase,B,B,0.986328125,0.006439208984375,0.986328125,0.0026226043701171875,0.004787445068359375
medical_genetics_38,medical_genetics,olmo3-7b-purebase,D,D,0.77392578125,0.04852294921875,0.073974609375,0.103515625,0.77392578125
medical_genetics_39,medical_genetics,olmo3-7b-purebase,B,B,0.87890625,0.0211639404296875,0.87890625,0.022003173828125,0.0780029296875
medical_genetics_40,medical_genetics,olmo3-7b-purebase,A,A,0.299072265625,0.299072265625,0.281005859375,0.2095947265625,0.21044921875
medical_genetics_41,medical_genetics,olmo3-7b-purebase,C,B,0.226806640625,0.1837158203125,0.322265625,0.226806640625,0.267333984375
medical_genetics_42,medical_genetics,olmo3-7b-purebase,C,C,0.9482421875,0.023834228515625,0.0205535888671875,0.9482421875,0.0071563720703125
medical_genetics_43,medical_genetics,olmo3-7b-purebase,D,D,0.9912109375,0.002719879150390625,0.002872467041015625,0.0030345916748046875,0.9912109375
medical_genetics_44,medical_genetics,olmo3-7b-purebase,C,C,0.98974609375,0.0039215087890625,0.0026531219482421875,0.98974609375,0.0037708282470703125
medical_genetics_45,medical_genetics,olmo3-7b-purebase,A,C,0.12103271484375,0.12103271484375,0.1298828125,0.61474609375,0.134521484375
medical_genetics_46,medical_genetics,olmo3-7b-purebase,C,C,0.9423828125,0.0162200927734375,0.01511383056640625,0.9423828125,0.026123046875
medical_genetics_47,medical_genetics,olmo3-7b-purebase,D,D,0.99267578125,0.004283905029296875,0.0013904571533203125,0.001842498779296875,0.99267578125
medical_genetics_48,medical_genetics,olmo3-7b-purebase,C,B,0.2369384765625,0.0848388671875,0.509765625,0.2369384765625,0.168701171875
medical_genetics_49,medical_genetics,olmo3-7b-purebase,D,D,0.81591796875,0.036712646484375,0.11126708984375,0.0361328125,0.81591796875
medical_genetics_50,medical_genetics,olmo3-7b-purebase,D,C,0.130859375,0.1343994140625,0.223388671875,0.51123046875,0.130859375
medical_genetics_51,medical_genetics,olmo3-7b-purebase,C,C,0.414306640625,0.09246826171875,0.326416015625,0.414306640625,0.166748046875
medical_genetics_52,medical_genetics,olmo3-7b-purebase,D,D,0.9921875,0.004486083984375,0.0022563934326171875,0.0012083053588867188,0.9921875
medical_genetics_53,medical_genetics,olmo3-7b-purebase,B,B,0.76953125,0.1976318359375,0.76953125,0.021484375,0.01141357421875
medical_genetics_54,medical_genetics,olmo3-7b-purebase,A,A,0.9736328125,0.9736328125,0.01032257080078125,0.00502777099609375,0.0111541748046875
medical_genetics_55,medical_genetics,olmo3-7b-purebase,B,A,0.1138916015625,0.73388671875,0.1138916015625,0.11041259765625,0.04156494140625
medical_genetics_56,medical_genetics,olmo3-7b-purebase,B,B,0.9833984375,0.0102996826171875,0.9833984375,0.0031414031982421875,0.0033435821533203125
medical_genetics_57,medical_genetics,olmo3-7b-purebase,D,D,0.9638671875,0.0137481689453125,0.0097503662109375,0.012420654296875,0.9638671875
medical_genetics_58,medical_genetics,olmo3-7b-purebase,A,A,0.63623046875,0.63623046875,0.10406494140625,0.1295166015625,0.1300048828125
medical_genetics_59,medical_genetics,olmo3-7b-purebase,B,B,0.5908203125,0.01078033447265625,0.5908203125,0.01544189453125,0.383056640625
medical_genetics_60,medical_genetics,olmo3-7b-purebase,A,A,0.89404296875,0.89404296875,0.05853271484375,0.021697998046875,0.0255584716796875
medical_genetics_61,medical_genetics,olmo3-7b-purebase,D,D,0.65869140625,0.18505859375,0.10296630859375,0.053436279296875,0.65869140625
medical_genetics_62,medical_genetics,olmo3-7b-purebase,C,B,0.276123046875,0.1376953125,0.46044921875,0.276123046875,0.1258544921875
medical_genetics_63,medical_genetics,olmo3-7b-purebase,C,C,0.96875,0.0050811767578125,0.017333984375,0.96875,0.0089874267578125
medical_genetics_64,medical_genetics,olmo3-7b-purebase,A,D,0.08642578125,0.08642578125,0.356689453125,0.1619873046875,0.394775390625
medical_genetics_65,medical_genetics,olmo3-7b-purebase,A,A,0.904296875,0.904296875,0.03155517578125,0.041473388671875,0.0229034423828125
medical_genetics_66,medical_genetics,olmo3-7b-purebase,B,B,0.4736328125,0.1568603515625,0.4736328125,0.173583984375,0.1959228515625
medical_genetics_67,medical_genetics,olmo3-7b-purebase,B,B,0.57080078125,0.13720703125,0.57080078125,0.09173583984375,0.2003173828125
medical_genetics_68,medical_genetics,olmo3-7b-purebase,A,A,0.68115234375,0.68115234375,0.1812744140625,0.07916259765625,0.058380126953125
medical_genetics_69,medical_genetics,olmo3-7b-purebase,D,D,0.6611328125,0.10015869140625,0.1326904296875,0.106201171875,0.6611328125
medical_genetics_70,medical_genetics,olmo3-7b-purebase,B,B,0.54296875,0.2646484375,0.54296875,0.1036376953125,0.088623046875
medical_genetics_71,medical_genetics,olmo3-7b-purebase,D,D,0.890625,0.00814056396484375,0.07781982421875,0.0233612060546875,0.890625
medical_genetics_72,medical_genetics,olmo3-7b-purebase,A,A,0.87548828125,0.87548828125,0.031646728515625,0.049774169921875,0.04290771484375
medical_genetics_73,medical_genetics,olmo3-7b-purebase,C,C,0.93115234375,0.0245208740234375,0.0275726318359375,0.93115234375,0.0167236328125
medical_genetics_74,medical_genetics,olmo3-7b-purebase,B,A,0.0782470703125,0.61572265625,0.0782470703125,0.132568359375,0.173583984375
medical_genetics_75,medical_genetics,olmo3-7b-purebase,B,B,0.466552734375,0.166259765625,0.466552734375,0.1650390625,0.2021484375
medical_genetics_76,medical_genetics,olmo3-7b-purebase,C,C,0.98095703125,0.0022144317626953125,0.00527191162109375,0.98095703125,0.0113372802734375
medical_genetics_77,medical_genetics,olmo3-7b-purebase,C,C,0.53076171875,0.369140625,0.04730224609375,0.53076171875,0.052764892578125
medical_genetics_78,medical_genetics,olmo3-7b-purebase,A,A,0.70361328125,0.70361328125,0.0140380859375,0.01541900634765625,0.26708984375
medical_genetics_79,medical_genetics,olmo3-7b-purebase,A,A,0.72119140625,0.72119140625,0.07568359375,0.054962158203125,0.148193359375
medical_genetics_80,medical_genetics,olmo3-7b-purebase,B,C,0.15576171875,0.2120361328125,0.15576171875,0.34130859375,0.290771484375
medical_genetics_81,medical_genetics,olmo3-7b-purebase,D,D,0.96826171875,0.00608062744140625,0.005199432373046875,0.02056884765625,0.96826171875
medical_genetics_82,medical_genetics,olmo3-7b-purebase,B,B,0.9814453125,0.00917816162109375,0.9814453125,0.0053558349609375,0.004138946533203125
medical_genetics_83,medical_genetics,olmo3-7b-purebase,A,A,0.68798828125,0.68798828125,0.0960693359375,0.0692138671875,0.146484375
medical_genetics_84,medical_genetics,olmo3-7b-purebase,C,D,0.279296875,0.1484375,0.24560546875,0.279296875,0.32666015625
medical_genetics_85,medical_genetics,olmo3-7b-purebase,B,B,0.9814453125,0.006664276123046875,0.9814453125,0.00597381591796875,0.00597381591796875
medical_genetics_86,medical_genetics,olmo3-7b-purebase,A,A,0.49462890625,0.49462890625,0.1368408203125,0.2327880859375,0.1357421875
medical_genetics_87,medical_genetics,olmo3-7b-purebase,B,D,0.06549072265625,0.0189208984375,0.06549072265625,0.092041015625,0.82373046875
medical_genetics_88,medical_genetics,olmo3-7b-purebase,D,A,0.20166015625,0.77294921875,0.010772705078125,0.014495849609375,0.20166015625
medical_genetics_89,medical_genetics,olmo3-7b-purebase,C,C,0.6259765625,0.0750732421875,0.1807861328125,0.6259765625,0.11810302734375
medical_genetics_90,medical_genetics,olmo3-7b-purebase,B,B,0.62939453125,0.11822509765625,0.62939453125,0.08782958984375,0.164794921875
medical_genetics_91,medical_genetics,olmo3-7b-purebase,B,B,0.95751953125,0.006656646728515625,0.95751953125,0.01387786865234375,0.0218353271484375
