id,subject,model_name,n_shot,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
high_school_mathematics_235,high_school_mathematics,olmo3-7b,0,C,D,0.1695556640625,0.040924072265625,0.275146484375,0.1695556640625,0.51416015625
high_school_mathematics_236,high_school_mathematics,olmo3-7b,0,C,B,0.1695556640625,0.132080078125,0.68115234375,0.1695556640625,0.0173187255859375
high_school_mathematics_237,high_school_mathematics,olmo3-7b,0,A,D,0.045318603515625,0.045318603515625,0.141845703125,0.26904296875,0.54345703125
high_school_mathematics_238,high_school_mathematics,olmo3-7b,0,B,A,0.0017795562744140625,0.99658203125,0.0017795562744140625,0.0005259513854980469,0.0009088516235351562
high_school_mathematics_239,high_school_mathematics,olmo3-7b,0,A,A,0.9990234375,0.9990234375,0.0001271963119506836,0.0004582405090332031,0.0002377033233642578
high_school_mathematics_240,high_school_mathematics,olmo3-7b,0,A,B,0.0040740966796875,0.0040740966796875,0.90771484375,0.0102386474609375,0.07806396484375
high_school_mathematics_241,high_school_mathematics,olmo3-7b,0,B,D,0.1915283203125,0.109130859375,0.1915283203125,0.2103271484375,0.489013671875
high_school_mathematics_242,high_school_mathematics,olmo3-7b,0,C,B,0.0124359130859375,0.06317138671875,0.8857421875,0.0124359130859375,0.038909912109375
high_school_mathematics_243,high_school_mathematics,olmo3-7b,0,C,B,0.01323699951171875,0.032745361328125,0.6181640625,0.01323699951171875,0.3359375
high_school_mathematics_244,high_school_mathematics,olmo3-7b,0,C,B,0.30029296875,0.0009860992431640625,0.65625,0.30029296875,0.0426025390625
high_school_mathematics_245,high_school_mathematics,olmo3-7b,0,C,D,0.17626953125,0.329345703125,0.126953125,0.17626953125,0.367431640625
high_school_mathematics_246,high_school_mathematics,olmo3-7b,0,D,A,0.1011962890625,0.69140625,0.1448974609375,0.062347412109375,0.1011962890625
high_school_mathematics_247,high_school_mathematics,olmo3-7b,0,C,C,0.853515625,0.0179901123046875,0.103515625,0.853515625,0.0249786376953125
high_school_mathematics_248,high_school_mathematics,olmo3-7b,0,D,D,0.7060546875,0.029144287109375,0.049560546875,0.21533203125,0.7060546875
high_school_mathematics_249,high_school_mathematics,olmo3-7b,0,C,C,0.7314453125,0.1087646484375,0.1353759765625,0.7314453125,0.024261474609375
high_school_mathematics_250,high_school_mathematics,olmo3-7b,0,B,B,0.99169921875,0.0003681182861328125,0.99169921875,0.00039196014404296875,0.007572174072265625
high_school_mathematics_251,high_school_mathematics,olmo3-7b,0,D,A,3.635883331298828e-06,1.0,4.470348358154297e-06,8.225440979003906e-06,3.635883331298828e-06
high_school_mathematics_252,high_school_mathematics,olmo3-7b,0,B,C,0.314453125,0.184814453125,0.314453125,0.45751953125,0.043212890625
high_school_mathematics_253,high_school_mathematics,olmo3-7b,0,B,D,0.050506591796875,0.385009765625,0.050506591796875,0.029693603515625,0.53466796875
high_school_mathematics_254,high_school_mathematics,olmo3-7b,0,B,B,0.99755859375,0.0016469955444335938,0.99755859375,0.0008025169372558594,1.817941665649414e-05
high_school_mathematics_255,high_school_mathematics,olmo3-7b,0,B,B,0.994140625,1.1324882507324219e-05,0.994140625,0.00591278076171875,1.7940998077392578e-05
high_school_mathematics_256,high_school_mathematics,olmo3-7b,0,D,B,0.027984619140625,0.0006899833679199219,0.85693359375,0.11419677734375,0.027984619140625
high_school_mathematics_257,high_school_mathematics,olmo3-7b,0,B,C,0.060211181640625,0.0178070068359375,0.060211181640625,0.87109375,0.05072021484375
high_school_mathematics_258,high_school_mathematics,olmo3-7b,0,B,B,0.998046875,1.8596649169921875e-05,0.998046875,0.0006160736083984375,0.0012054443359375
high_school_mathematics_259,high_school_mathematics,olmo3-7b,0,A,A,0.99267578125,0.99267578125,0.0033111572265625,0.0005078315734863281,0.0034160614013671875
high_school_mathematics_260,high_school_mathematics,olmo3-7b,0,D,D,0.99853515625,8.022785186767578e-05,0.0007205009460449219,0.0004911422729492188,0.99853515625
high_school_mathematics_261,high_school_mathematics,olmo3-7b,0,C,B,0.03887939453125,0.0018758773803710938,0.8056640625,0.03887939453125,0.1536865234375
high_school_mathematics_262,high_school_mathematics,olmo3-7b,0,A,A,0.94287109375,0.94287109375,0.0041656494140625,0.0523681640625,0.0007014274597167969
high_school_mathematics_263,high_school_mathematics,olmo3-7b,0,D,D,0.76611328125,0.131103515625,0.09442138671875,0.00812530517578125,0.76611328125
high_school_mathematics_264,high_school_mathematics,olmo3-7b,0,D,B,0.11456298828125,0.0516357421875,0.78271484375,0.05084228515625,0.11456298828125
high_school_mathematics_265,high_school_mathematics,olmo3-7b,0,C,A,0.07928466796875,0.48583984375,0.09564208984375,0.07928466796875,0.339111328125
high_school_mathematics_266,high_school_mathematics,olmo3-7b,0,A,A,0.99951171875,0.99951171875,4.589557647705078e-06,0.0003859996795654297,6.103515625e-05
high_school_mathematics_267,high_school_mathematics,olmo3-7b,0,B,C,0.01004791259765625,0.01309967041015625,0.01004791259765625,0.96240234375,0.0143890380859375
high_school_mathematics_268,high_school_mathematics,olmo3-7b,0,D,D,0.99853515625,0.0003349781036376953,0.000606536865234375,0.00043010711669921875,0.99853515625
high_school_mathematics_269,high_school_mathematics,olmo3-7b,0,B,A,0.0106658935546875,0.9306640625,0.0106658935546875,0.048553466796875,0.0100250244140625
high_school_physics_0,high_school_physics,olmo3-7b,0,B,A,0.35400390625,0.62109375,0.35400390625,0.022979736328125,0.001857757568359375
high_school_physics_1,high_school_physics,olmo3-7b,0,A,C,0.0018625259399414062,0.0018625259399414062,3.355741500854492e-05,0.97998046875,0.0182342529296875
high_school_physics_2,high_school_physics,olmo3-7b,0,D,D,0.99951171875,3.319978713989258e-05,1.9669532775878906e-06,0.00028228759765625,0.99951171875
high_school_physics_3,high_school_physics,olmo3-7b,0,C,A,0.00010067224502563477,0.99951171875,0.0002570152282714844,0.00010067224502563477,0.00013756752014160156
high_school_physics_4,high_school_physics,olmo3-7b,0,D,A,0.0168609619140625,0.97998046875,2.384185791015625e-06,0.0031681060791015625,0.0168609619140625
high_school_physics_5,high_school_physics,olmo3-7b,0,C,A,0.01151275634765625,0.9287109375,0.00018465518951416016,0.01151275634765625,0.05938720703125
high_school_physics_6,high_school_physics,olmo3-7b,0,A,A,0.6513671875,0.6513671875,0.0088653564453125,0.332763671875,0.00690460205078125
high_school_physics_7,high_school_physics,olmo3-7b,0,C,C,0.54052734375,0.31787109375,0.091064453125,0.54052734375,0.05029296875
high_school_physics_8,high_school_physics,olmo3-7b,0,A,B,0.1329345703125,0.1329345703125,0.84033203125,0.0117950439453125,0.0151519775390625
high_school_physics_9,high_school_physics,olmo3-7b,0,B,B,0.62646484375,0.0028781890869140625,0.62646484375,0.125244140625,0.245361328125
high_school_physics_10,high_school_physics,olmo3-7b,0,D,C,0.00917816162109375,0.00917816162109375,0.00026035308837890625,0.9814453125,0.00917816162109375
high_school_physics_11,high_school_physics,olmo3-7b,0,D,A,0.390869140625,0.55126953125,0.035247802734375,0.02239990234375,0.390869140625
high_school_physics_12,high_school_physics,olmo3-7b,0,D,D,1.0,2.2649765014648438e-06,1.5676021575927734e-05,4.231929779052734e-06,1.0
high_school_physics_13,high_school_physics,olmo3-7b,0,B,C,0.00904083251953125,0.0265655517578125,0.00904083251953125,0.95166015625,0.01294708251953125
high_school_physics_14,high_school_physics,olmo3-7b,0,B,C,0.0048065185546875,0.00206756591796875,0.0048065185546875,0.9453125,0.047821044921875
high_school_physics_15,high_school_physics,olmo3-7b,0,A,A,0.9921875,0.9921875,6.449222564697266e-05,0.0078125,1.3113021850585938e-05
high_school_physics_16,high_school_physics,olmo3-7b,0,D,B,0.0285186767578125,0.01367950439453125,0.9443359375,0.0134735107421875,0.0285186767578125
high_school_physics_17,high_school_physics,olmo3-7b,0,C,B,0.00014090538024902344,1.1324882507324219e-05,1.0,0.00014090538024902344,8.046627044677734e-06
high_school_physics_18,high_school_physics,olmo3-7b,0,A,C,0.006404876708984375,0.006404876708984375,0.193115234375,0.80029296875,0.00013399124145507812
high_school_physics_19,high_school_physics,olmo3-7b,0,D,A,0.01971435546875,0.55810546875,0.1624755859375,0.259521484375,0.01971435546875
high_school_physics_20,high_school_physics,olmo3-7b,0,B,B,0.83203125,0.1236572265625,0.83203125,0.019256591796875,0.025115966796875
high_school_physics_21,high_school_physics,olmo3-7b,0,C,C,0.8671875,0.00164794921875,0.00023746490478515625,0.8671875,0.1309814453125
high_school_physics_22,high_school_physics,olmo3-7b,0,A,C,0.1329345703125,0.1329345703125,0.0399169921875,0.685546875,0.1414794921875
high_school_physics_23,high_school_physics,olmo3-7b,0,D,C,0.01904296875,0.27978515625,0.00832366943359375,0.69287109375,0.01904296875
high_school_physics_24,high_school_physics,olmo3-7b,0,D,A,0.02197265625,0.9638671875,0.0033702850341796875,0.0105438232421875,0.02197265625
high_school_physics_25,high_school_physics,olmo3-7b,0,D,C,0.0003838539123535156,0.0206298828125,0.0001900196075439453,0.97900390625,0.0003838539123535156
high_school_physics_26,high_school_physics,olmo3-7b,0,C,A,0.022003173828125,0.5087890625,0.463134765625,0.022003173828125,0.006206512451171875
high_school_physics_27,high_school_physics,olmo3-7b,0,C,C,0.4716796875,0.409912109375,0.045989990234375,0.4716796875,0.07232666015625
high_school_physics_28,high_school_physics,olmo3-7b,0,C,D,0.062225341796875,0.005268096923828125,0.0038547515869140625,0.062225341796875,0.9287109375
high_school_physics_29,high_school_physics,olmo3-7b,0,D,D,0.81787109375,0.00801849365234375,0.0130157470703125,0.1610107421875,0.81787109375
high_school_physics_30,high_school_physics,olmo3-7b,0,A,C,0.29443359375,0.29443359375,0.318359375,0.360595703125,0.0265350341796875
high_school_physics_31,high_school_physics,olmo3-7b,0,C,C,0.9716796875,9.047985076904297e-05,3.5762786865234375e-07,0.9716796875,0.0284271240234375
high_school_physics_32,high_school_physics,olmo3-7b,0,B,B,0.96337890625,0.0345458984375,0.96337890625,0.002010345458984375,0.00031065940856933594
high_school_physics_33,high_school_physics,olmo3-7b,0,B,D,0.126220703125,0.29345703125,0.126220703125,0.126220703125,0.454345703125
high_school_physics_34,high_school_physics,olmo3-7b,0,C,A,0.1055908203125,0.8701171875,0.018341064453125,0.1055908203125,0.005863189697265625
high_school_physics_35,high_school_physics,olmo3-7b,0,C,C,0.99951171875,0.00017940998077392578,5.221366882324219e-05,0.99951171875,0.00044417381286621094
high_school_physics_36,high_school_physics,olmo3-7b,0,C,C,0.97705078125,0.01068878173828125,0.0007987022399902344,0.97705078125,0.01137542724609375
high_school_physics_37,high_school_physics,olmo3-7b,0,D,B,0.002040863037109375,0.11676025390625,0.8232421875,0.05780029296875,0.002040863037109375
high_school_physics_38,high_school_physics,olmo3-7b,0,A,A,0.8203125,0.8203125,0.018402099609375,0.1590576171875,0.0021991729736328125
high_school_physics_39,high_school_physics,olmo3-7b,0,A,C,0.030548095703125,0.030548095703125,0.01377105712890625,0.87890625,0.0767822265625
high_school_physics_40,high_school_physics,olmo3-7b,0,C,C,0.99462890625,0.002544403076171875,0.00228118896484375,0.99462890625,0.00042176246643066406
high_school_physics_41,high_school_physics,olmo3-7b,0,C,C,0.99609375,0.0018062591552734375,0.0009822845458984375,0.99609375,0.0013418197631835938
high_school_physics_42,high_school_physics,olmo3-7b,0,C,C,0.96826171875,4.3272972106933594e-05,0.0002338886260986328,0.96826171875,0.0316162109375
high_school_physics_43,high_school_physics,olmo3-7b,0,D,D,0.98095703125,0.00785064697265625,0.009033203125,0.0020160675048828125,0.98095703125
high_school_physics_44,high_school_physics,olmo3-7b,0,C,C,0.935546875,0.0004639625549316406,0.00028586387634277344,0.935546875,0.06365966796875
high_school_physics_45,high_school_physics,olmo3-7b,0,B,A,0.305419921875,0.65673828125,0.305419921875,0.018341064453125,0.01953125
high_school_physics_46,high_school_physics,olmo3-7b,0,B,A,0.0012636184692382812,0.998046875,0.0012636184692382812,0.0007543563842773438,0.00011658668518066406
high_school_physics_47,high_school_physics,olmo3-7b,0,B,C,0.338623046875,0.037384033203125,0.338623046875,0.56689453125,0.057037353515625
high_school_physics_48,high_school_physics,olmo3-7b,0,D,D,0.98388671875,0.0001233816146850586,0.01360321044921875,0.0024776458740234375,0.98388671875
high_school_physics_49,high_school_physics,olmo3-7b,0,D,B,0.00142669677734375,0.0005011558532714844,0.9794921875,0.018798828125,0.00142669677734375
high_school_physics_50,high_school_physics,olmo3-7b,0,A,A,0.98779296875,0.98779296875,0.006866455078125,0.004573822021484375,0.0009737014770507812
high_school_physics_51,high_school_physics,olmo3-7b,0,B,C,0.1533203125,0.00812530517578125,0.1533203125,0.46484375,0.37353515625
high_school_physics_52,high_school_physics,olmo3-7b,0,D,D,0.990234375,0.0001533031463623047,1.245737075805664e-05,0.00955963134765625,0.990234375
high_school_physics_53,high_school_physics,olmo3-7b,0,D,D,0.80126953125,0.1932373046875,0.003223419189453125,0.00243377685546875,0.80126953125
high_school_physics_54,high_school_physics,olmo3-7b,0,B,A,0.2890625,0.53173828125,0.2890625,0.08953857421875,0.08953857421875
high_school_physics_55,high_school_physics,olmo3-7b,0,D,C,0.0128936767578125,0.214599609375,0.365234375,0.4072265625,0.0128936767578125
high_school_physics_56,high_school_physics,olmo3-7b,0,C,A,0.2354736328125,0.35888671875,0.1259765625,0.2354736328125,0.279541015625
high_school_physics_57,high_school_physics,olmo3-7b,0,B,A,0.003017425537109375,0.876953125,0.003017425537109375,0.11871337890625,0.0012197494506835938
high_school_physics_58,high_school_physics,olmo3-7b,0,A,B,0.072265625,0.072265625,0.9228515625,0.00507354736328125,1.329183578491211e-05
high_school_physics_59,high_school_physics,olmo3-7b,0,C,A,0.260498046875,0.54296875,0.11932373046875,0.260498046875,0.0770263671875
high_school_physics_60,high_school_physics,olmo3-7b,0,C,C,0.9990234375,0.0001633167266845703,9.161233901977539e-05,0.9990234375,0.0006461143493652344
high_school_physics_61,high_school_physics,olmo3-7b,0,B,B,0.99267578125,9.918212890625e-05,0.99267578125,0.0035800933837890625,0.0037517547607421875
high_school_physics_62,high_school_physics,olmo3-7b,0,A,A,0.77490234375,0.77490234375,0.01313018798828125,0.1134033203125,0.0985107421875
high_school_physics_63,high_school_physics,olmo3-7b,0,A,D,0.04541015625,0.04541015625,0.00032067298889160156,0.2099609375,0.744140625
high_school_physics_64,high_school_physics,olmo3-7b,0,C,D,0.0087432861328125,0.0008387565612792969,0.284912109375,0.0087432861328125,0.70556640625
high_school_physics_65,high_school_physics,olmo3-7b,0,D,D,0.744140625,0.0254669189453125,0.033203125,0.1971435546875,0.744140625
high_school_physics_66,high_school_physics,olmo3-7b,0,C,C,0.60498046875,0.361083984375,0.0144500732421875,0.60498046875,0.019439697265625
high_school_physics_67,high_school_physics,olmo3-7b,0,A,C,5.042552947998047e-05,5.042552947998047e-05,0.003170013427734375,0.99609375,0.0008530616760253906
high_school_physics_68,high_school_physics,olmo3-7b,0,D,D,0.962890625,0.031951904296875,0.0006327629089355469,0.004390716552734375,0.962890625
high_school_physics_69,high_school_physics,olmo3-7b,0,A,B,0.002178192138671875,0.002178192138671875,0.98046875,0.0021114349365234375,0.01535797119140625
high_school_physics_70,high_school_physics,olmo3-7b,0,D,D,0.9990234375,0.0002777576446533203,1.8894672393798828e-05,0.0008039474487304688,0.9990234375
high_school_physics_71,high_school_physics,olmo3-7b,0,B,B,0.99951171875,1.4901161193847656e-06,0.99951171875,1.519918441772461e-05,0.00047278404235839844
high_school_physics_72,high_school_physics,olmo3-7b,0,C,C,1.0,1.2576580047607422e-05,3.707408905029297e-05,1.0,9.912252426147461e-05
high_school_physics_73,high_school_physics,olmo3-7b,0,B,B,0.66064453125,0.0009551048278808594,0.66064453125,0.0012750625610351562,0.33740234375
high_school_physics_74,high_school_physics,olmo3-7b,0,A,D,0.0526123046875,0.0526123046875,3.737211227416992e-05,4.404783248901367e-05,0.947265625
high_school_physics_75,high_school_physics,olmo3-7b,0,B,B,0.8212890625,0.00014293193817138672,0.8212890625,0.1776123046875,0.0007147789001464844
high_school_physics_76,high_school_physics,olmo3-7b,0,B,C,0.05877685546875,0.298583984375,0.05877685546875,0.60302734375,0.039764404296875
high_school_physics_77,high_school_physics,olmo3-7b,0,B,D,0.0552978515625,0.0013837814331054688,0.0552978515625,0.00821685791015625,0.93505859375
high_school_physics_78,high_school_physics,olmo3-7b,0,D,A,0.0013093948364257812,0.87060546875,0.002643585205078125,0.1253662109375,0.0013093948364257812
high_school_physics_79,high_school_physics,olmo3-7b,0,A,B,0.003978729248046875,0.003978729248046875,0.951171875,0.035186767578125,0.00962066650390625
high_school_physics_80,high_school_physics,olmo3-7b,0,D,C,0.160400390625,0.1173095703125,0.0257720947265625,0.69677734375,0.160400390625
high_school_physics_81,high_school_physics,olmo3-7b,0,D,B,0.006855010986328125,0.0002658367156982422,0.56201171875,0.430908203125,0.006855010986328125
high_school_physics_82,high_school_physics,olmo3-7b,0,A,C,0.10394287109375,0.10394287109375,0.0013284683227539062,0.57958984375,0.315185546875
high_school_physics_83,high_school_physics,olmo3-7b,0,D,C,0.0357666015625,0.0029354095458984375,0.00977325439453125,0.95166015625,0.0357666015625
high_school_physics_84,high_school_physics,olmo3-7b,0,A,A,1.0,1.0,5.960464477539062e-07,4.00543212890625e-05,8.404254913330078e-06
high_school_physics_85,high_school_physics,olmo3-7b,0,A,A,0.9970703125,0.9970703125,2.682209014892578e-06,9.953975677490234e-06,0.0027141571044921875
high_school_physics_86,high_school_physics,olmo3-7b,0,C,B,0.3642578125,0.014923095703125,0.3818359375,0.3642578125,0.2388916015625
high_school_physics_87,high_school_physics,olmo3-7b,0,C,C,0.96435546875,0.035125732421875,1.9252300262451172e-05,0.96435546875,0.0007066726684570312
high_school_physics_88,high_school_physics,olmo3-7b,0,D,C,0.00013756752014160156,0.0006561279296875,2.3543834686279297e-05,0.9990234375,0.00013756752014160156
high_school_physics_89,high_school_physics,olmo3-7b,0,A,C,0.015106201171875,0.015106201171875,0.051116943359375,0.92041015625,0.01354217529296875
high_school_physics_90,high_school_physics,olmo3-7b,0,C,A,0.2418212890625,0.7216796875,0.006053924560546875,0.2418212890625,0.0302581787109375
high_school_physics_91,high_school_physics,olmo3-7b,0,D,D,1.0,4.982948303222656e-05,4.351139068603516e-06,0.0001767873764038086,1.0
high_school_physics_92,high_school_physics,olmo3-7b,0,C,B,0.1412353515625,0.333740234375,0.442138671875,0.1412353515625,0.08306884765625
high_school_physics_93,high_school_physics,olmo3-7b,0,D,B,0.0035953521728515625,0.0016984939575195312,0.7177734375,0.27685546875,0.0035953521728515625
high_school_physics_94,high_school_physics,olmo3-7b,0,D,A,0.0124664306640625,0.6494140625,0.31640625,0.02154541015625,0.0124664306640625
high_school_physics_95,high_school_physics,olmo3-7b,0,B,D,0.217529296875,0.0120849609375,0.217529296875,0.3701171875,0.400146484375
high_school_physics_96,high_school_physics,olmo3-7b,0,D,C,0.223388671875,0.032684326171875,0.00010567903518676758,0.74365234375,0.223388671875
high_school_physics_97,high_school_physics,olmo3-7b,0,C,B,0.0187530517578125,0.376708984375,0.60205078125,0.0187530517578125,0.0022754669189453125
high_school_physics_98,high_school_physics,olmo3-7b,0,A,B,0.0164947509765625,0.0164947509765625,0.900390625,0.04345703125,0.03955078125
high_school_physics_99,high_school_physics,olmo3-7b,0,C,C,0.7421875,0.190673828125,0.0107574462890625,0.7421875,0.05633544921875
high_school_physics_100,high_school_physics,olmo3-7b,0,D,C,0.005588531494140625,0.0095062255859375,0.00021660327911376953,0.98486328125,0.005588531494140625
high_school_physics_101,high_school_physics,olmo3-7b,0,C,C,0.943359375,0.0308074951171875,0.00882720947265625,0.943359375,0.0170135498046875
high_school_physics_102,high_school_physics,olmo3-7b,0,B,A,0.0297698974609375,0.755859375,0.0297698974609375,0.166015625,0.048309326171875
high_school_physics_103,high_school_physics,olmo3-7b,0,D,D,0.7275390625,0.01087188720703125,0.0179290771484375,0.24365234375,0.7275390625
high_school_physics_104,high_school_physics,olmo3-7b,0,A,B,0.371826171875,0.371826171875,0.603515625,0.01971435546875,0.00482940673828125
high_school_physics_105,high_school_physics,olmo3-7b,0,B,B,0.9140625,0.00013816356658935547,0.9140625,0.028472900390625,0.057525634765625
high_school_physics_106,high_school_physics,olmo3-7b,0,B,C,0.001995086669921875,0.004093170166015625,0.001995086669921875,0.95556640625,0.038238525390625
high_school_physics_107,high_school_physics,olmo3-7b,0,D,C,0.06976318359375,0.343505859375,0.0791015625,0.5078125,0.06976318359375
high_school_physics_108,high_school_physics,olmo3-7b,0,C,B,0.244873046875,0.05816650390625,0.6865234375,0.244873046875,0.0102691650390625
high_school_physics_109,high_school_physics,olmo3-7b,0,C,D,4.5239925384521484e-05,0.21728515625,1.8596649169921875e-05,4.5239925384521484e-05,0.78271484375
high_school_physics_110,high_school_physics,olmo3-7b,0,B,C,0.00045013427734375,0.119140625,0.00045013427734375,0.88037109375,0.0003046989440917969
high_school_physics_111,high_school_physics,olmo3-7b,0,D,D,1.0,1.2099742889404297e-05,7.510185241699219e-06,2.6881694793701172e-05,1.0
high_school_physics_112,high_school_physics,olmo3-7b,0,A,A,0.99951171875,0.99951171875,8.821487426757812e-06,0.00010067224502563477,0.00022685527801513672
high_school_physics_113,high_school_physics,olmo3-7b,0,D,B,0.00304412841796875,0.00908660888671875,0.98681640625,0.0011548995971679688,0.00304412841796875
high_school_physics_114,high_school_physics,olmo3-7b,0,C,C,0.94775390625,0.03973388671875,5.9723854064941406e-05,0.94775390625,0.0126953125
high_school_physics_115,high_school_physics,olmo3-7b,0,D,C,0.00893402099609375,0.1939697265625,0.06500244140625,0.73193359375,0.00893402099609375
high_school_physics_116,high_school_physics,olmo3-7b,0,A,D,0.006458282470703125,0.006458282470703125,0.00010687112808227539,0.0044403076171875,0.98876953125
high_school_physics_117,high_school_physics,olmo3-7b,0,C,D,0.077392578125,0.01047515869140625,0.25390625,0.077392578125,0.658203125
high_school_physics_118,high_school_physics,olmo3-7b,0,D,D,1.0,1.3113021850585938e-06,5.960464477539063e-08,1.7881393432617188e-06,1.0
high_school_physics_119,high_school_physics,olmo3-7b,0,C,B,0.12890625,0.11553955078125,0.416015625,0.12890625,0.339599609375
high_school_physics_120,high_school_physics,olmo3-7b,0,D,C,0.05859375,0.1568603515625,0.164306640625,0.6201171875,0.05859375
high_school_physics_121,high_school_physics,olmo3-7b,0,C,B,0.00850677490234375,0.1270751953125,0.75390625,0.00850677490234375,0.1103515625
high_school_physics_122,high_school_physics,olmo3-7b,0,A,D,0.0005440711975097656,0.0005440711975097656,5.364418029785156e-07,0.00010222196578979492,0.99951171875
high_school_physics_123,high_school_physics,olmo3-7b,0,A,C,0.0206146240234375,0.0206146240234375,0.0909423828125,0.87646484375,0.01202392578125
high_school_physics_124,high_school_physics,olmo3-7b,0,D,D,0.9970703125,5.459785461425781e-05,0.00263214111328125,6.556510925292969e-07,0.9970703125
high_school_physics_125,high_school_physics,olmo3-7b,0,A,D,0.00017404556274414062,0.00017404556274414062,1.9073486328125e-06,3.975629806518555e-05,1.0
high_school_physics_126,high_school_physics,olmo3-7b,0,B,B,0.54638671875,0.003459930419921875,0.54638671875,0.446044921875,0.0039825439453125
high_school_physics_127,high_school_physics,olmo3-7b,0,D,C,0.0144805908203125,0.13525390625,0.00878143310546875,0.84130859375,0.0144805908203125
high_school_physics_128,high_school_physics,olmo3-7b,0,D,B,0.0019855499267578125,0.4091796875,0.55078125,0.038055419921875,0.0019855499267578125
high_school_physics_129,high_school_physics,olmo3-7b,0,B,C,0.297119140625,0.01116943359375,0.297119140625,0.467529296875,0.2242431640625
high_school_physics_130,high_school_physics,olmo3-7b,0,D,D,0.99951171875,0.0001766681671142578,0.0003101825714111328,2.3245811462402344e-06,0.99951171875
high_school_physics_131,high_school_physics,olmo3-7b,0,C,C,0.9990234375,1.6689300537109375e-06,1.5437602996826172e-05,0.9990234375,0.0008425712585449219
high_school_physics_132,high_school_physics,olmo3-7b,0,D,C,0.0233154296875,0.0009326934814453125,1.9073486328125e-05,0.9755859375,0.0233154296875
high_school_physics_133,high_school_physics,olmo3-7b,0,B,A,0.100830078125,0.89892578125,0.100830078125,0.0001704692840576172,0.0002765655517578125
high_school_physics_134,high_school_physics,olmo3-7b,0,B,A,0.03924560546875,0.89306640625,0.03924560546875,0.06268310546875,0.004913330078125
high_school_physics_135,high_school_physics,olmo3-7b,0,C,C,0.6806640625,0.0005922317504882812,0.3115234375,0.6806640625,0.007328033447265625
high_school_physics_136,high_school_physics,olmo3-7b,0,D,D,1.0,9.608268737792969e-05,9.5367431640625e-07,2.014636993408203e-05,1.0
high_school_physics_137,high_school_physics,olmo3-7b,0,A,A,1.0,1.0,4.756450653076172e-05,5.0067901611328125e-06,2.467632293701172e-05
high_school_physics_138,high_school_physics,olmo3-7b,0,D,B,0.1837158203125,0.0108642578125,0.56591796875,0.2396240234375,0.1837158203125
high_school_physics_139,high_school_physics,olmo3-7b,0,C,B,0.388671875,0.0026607513427734375,0.51513671875,0.388671875,0.09375
high_school_physics_140,high_school_physics,olmo3-7b,0,C,C,0.99853515625,0.0011873245239257812,0.0001684427261352539,0.99853515625,0.00011217594146728516
high_school_physics_141,high_school_physics,olmo3-7b,0,B,B,0.91943359375,0.0013189315795898438,0.91943359375,0.007244110107421875,0.072021484375
high_school_physics_142,high_school_physics,olmo3-7b,0,C,C,0.9970703125,0.002758026123046875,6.496906280517578e-06,0.9970703125,1.1265277862548828e-05
high_school_physics_143,high_school_physics,olmo3-7b,0,A,B,0.2685546875,0.2685546875,0.456787109375,0.162841796875,0.1119384765625
high_school_physics_144,high_school_physics,olmo3-7b,0,D,A,0.004108428955078125,0.98974609375,0.0009169578552246094,0.005115509033203125,0.004108428955078125
high_school_physics_145,high_school_physics,olmo3-7b,0,C,B,0.327880859375,0.091064453125,0.421142578125,0.327880859375,0.1597900390625
high_school_physics_146,high_school_physics,olmo3-7b,0,D,B,0.0005106925964355469,0.003032684326171875,0.98291015625,0.0133819580078125,0.0005106925964355469
high_school_physics_147,high_school_physics,olmo3-7b,0,D,D,0.82763671875,0.043853759765625,0.01296234130859375,0.11553955078125,0.82763671875
high_school_physics_148,high_school_physics,olmo3-7b,0,D,A,0.10980224609375,0.78662109375,0.0069122314453125,0.096923828125,0.10980224609375
high_school_physics_149,high_school_physics,olmo3-7b,0,D,B,0.1134033203125,0.015838623046875,0.7998046875,0.07098388671875,0.1134033203125
high_school_physics_150,high_school_physics,olmo3-7b,0,B,C,0.005817413330078125,0.00032806396484375,0.005817413330078125,0.99365234375,0.00041484832763671875
high_school_statistics_0,high_school_statistics,olmo3-7b,0,B,B,0.74951171875,0.02093505859375,0.74951171875,0.05963134765625,0.169921875
high_school_statistics_1,high_school_statistics,olmo3-7b,0,C,A,0.01318359375,0.7783203125,0.069091796875,0.01318359375,0.1395263671875
high_school_statistics_2,high_school_statistics,olmo3-7b,0,D,A,0.00218963623046875,0.9853515625,0.0005040168762207031,0.0118408203125,0.00218963623046875
high_school_statistics_3,high_school_statistics,olmo3-7b,0,D,D,1.0,1.5079975128173828e-05,0.0001398324966430664,4.26173210144043e-05,1.0
high_school_statistics_4,high_school_statistics,olmo3-7b,0,D,D,1.0,1.7285346984863281e-06,1.1324882507324219e-06,2.980232238769531e-07,1.0
high_school_statistics_5,high_school_statistics,olmo3-7b,0,D,C,6.711483001708984e-05,3.159046173095703e-06,5.960464477539062e-07,1.0,6.711483001708984e-05
high_school_statistics_6,high_school_statistics,olmo3-7b,0,D,C,0.29736328125,4.8220157623291016e-05,0.0002796649932861328,0.7021484375,0.29736328125
high_school_statistics_7,high_school_statistics,olmo3-7b,0,D,D,0.9951171875,0.0001481771469116211,0.0038814544677734375,0.0008525848388671875,0.9951171875
